,game_name,seller,raiting,game_price,raiting_amount,offers,size_app,age,number_in_category,category
1968,911 Operator,Games Operators sp. z o.o.,4.5,0.0,1400.0,0,228900000.0,12,100,Strategy
1969,Trivia Puzzle Fortune Games‪!‬,Super Lucky Games LLC,4.9,0.99,63200.0,1,163800000.0,4,45,Trivia
1970,Trivia Quest™ Pro - ad free complete trivia encyclopedia,ThinkCube Inc.,2.0,0.0,14.0,1,7300000.0,4,26,Trivia
1971,"States And Plates, The License Plate Game",Jeffrey McCullough,4.1,0.0,16.0,1,18800000.0,4,56,Trivia
1972,Horse Breeds Quizzes,Coskun CAKIR,5.0,0.0,1.0,1,41200000.0,4,18,Trivia
1973,Swagbucks Live: Cash Trivia,Prodege LLC,4.8,0.0,26100.0,1,165100000.0,17,51,Trivia
1974,Quero ser um Milionário,Mauricio Trindade,5.0,0.0,1.0,1,53900000.0,4,50,Trivia
1975,Shape Puzzle - Toddler games,Jia Ningrui,4.3,0.0,11.0,1,219400000.0,4,75,Trivia
1976,Mexican States - Quiz about Mexico,Andrey Solovyev,4.8,0.0,4.0,1,22000000.0,4,34,Trivia
1977,Charade multi language,Appsonite AS,0.0,0.0,0.0,1,31200000.0,17,61,Trivia
1978,Cat Spa,HyperBeard Inc.,4.8,0.0,5700.0,1,824600000.0,4,88,Trivia
1979,Word Search Quest Puzzles,Blackout Lab SL,4.7,4.99,20500.0,0,191600000.0,4,27,Trivia
1980,PartyTrivia,Play Along TV Limited,1.1,0.99,60.0,0,18400000.0,4,31,Trivia
1981,Adult Charades Party Game,Appcano LLC,4.2,0.0,152.0,1,71900000.0,17,95,Trivia
1982,Trivia Night!‪!‬,"Conversion, LLC",4.8,2.99,5.0,0,181700000.0,4,49,Trivia
1983,Class Trivia,Rollic Games Oyun Yazilim ve Pazarlama Anonim Sirketi,4.7,1.99,15300.0,0,258400000.0,12,11,Trivia
1984,Infinite Word Search Puzzles,"Conversion, LLC",4.7,2.99,106800.0,0,148300000.0,12,61,Trivia
1985,LinguPinguin English Spanish,Elevision GmbH,2.3,0.99,3.0,0,41300000.0,4,96,Trivia
1986,Pictoword: Fun Word Quiz Games,Kooapps,4.6,0.0,89400.0,1,244400000.0,4,39,Trivia
1987,Lamplight City mobile,Application Systems Heidelberg Software GmbH,4.4,0.99,56.0,0,2100000000.0,12,12,Trivia
1988,Who is? Brain Teaser & Riddles,UNICO STUDIO LLC,4.8,2.99,137300.0,0,241900000.0,4,77,Trivia
1989,Clever 4Ever,Brettspielwelt GmbH,4.1,0.0,8.0,0,42700000.0,4,40,Trivia
1990,First & Sight Words Games,JP Game LLC,3.0,1.99,2.0,0,79700000.0,4,13,Trivia
1991,World Quiz: Learn Geography,Michal Majewski,4.8,0.0,9200.0,0,17400000.0,9,53,Trivia
1992,Subwords,Klemens Strasser,4.6,5.99,732.0,0,641000000.0,4,5,Trivia
1993,مليونير العر‪ب‬,NADSoft LTD,4.4,0.0,92.0,0,46500000.0,4,79,Trivia
1994,Word Craze - Trivia crosswords,Joy Vendor Limited,4.6,0.0,6300.0,0,243200000.0,4,21,Trivia
1995,Minesweeper (on your wrist‪)‬,John Tran,0.0,0.0,0.0,0,1100000.0,4,26,Trivia
1996,Nuggetz,Tim Brueckner,3.5,0.0,46.0,0,15200000.0,4,48,Trivia
1997,Help Me: Tricky Brain Puzzles,TapNation,4.5,0.0,13700.0,0,280200000.0,12,38,Trivia
1998,How Many - Trivia Game,APPS TEKNOLOJI ANONIM SIRKETI,4.4,0.0,1600.0,0,239100000.0,12,92,Trivia
1999,NWT Quizzer,Hendricus Morren,4.5,0.0,24.0,0,20300000.0,4,9,Trivia
2000,Bible Quizzes,永亮 陈,4.7,0.0,3000.0,0,356400000.0,4,60,Trivia
2001,WHO'S YOUR? - CRAZY CHRISTMAS,Reveszne Balogh Krisztina,2.5,0.0,1500.0,0,249300000.0,9,43,Trivia
2002,Blätterrauschen,Brettspielwelt GmbH,3.0,0.99,2.0,0,80500000.0,4,58,Trivia
2003,A Dirty Mind Game - The Game of Naughty Clues and Clean Answers,Appsonite AS,0.0,0.0,0.0,1,10100000.0,17,57,Trivia
2004,Tsuki Adventure,HyperBeard Inc.,4.7,4.99,12000.0,0,729900000.0,17,78,Trivia
2005,Logo Quiz: Guess the logos,guillaume coulbaux,4.7,2.99,25300.0,0,90200000.0,4,77,Trivia
2006,Vismory,Pascal Mermoz,4.2,0.99,15.0,0,83400000.0,4,33,Trivia
2007,Clawberta,HyperBeard Inc.,4.8,3.99,10900.0,0,194800000.0,4,98,Trivia
2008,Word Games Pro,"Mindware Consulting, Inc",4.8,4.99,6.0,1,29500000.0,4,12,Trivia
2009,Are You Smarter Than A Child?‪?‬,DH3 Games Ltd,4.6,0.99,8500.0,0,81200000.0,4,66,Trivia
2010,Einstein™ Brain Training HD,BBG Entertainment GmbH,4.4,0.0,46.0,1,1100000000.0,4,16,Trivia
2011,Office Trivia Quiz,Jake Chasan,2.7,0.0,61.0,1,6700000.0,4,4,Trivia
2012,Smart Brain: Mind-Blowing Game,UNICO STUDIO LLC,4.7,0.99,3100.0,0,715000000.0,4,100,Trivia
2013,אלוף המקראו‪ת‬,Idan Ben-Moshe,4.0,0.99,1.0,1,35600000.0,4,43,Trivia
2014,Escape Team MDM,Hemmert UG (haftungsbeschraenkt),0.0,0.0,0.0,1,126200000.0,12,66,Trivia
2015,Stop - Categories Word Game,"Fanatee, Inc.",4.6,2.99,96500.0,0,254900000.0,12,16,Trivia
2016,NLP: Rainbow,Yuriy Radchenko,5.0,1.99,2.0,1,13500000.0,4,24,Trivia
2017,ABC Circus - Learn Alphabets,JP Game LLC,3.9,0.0,18.0,1,85200000.0,4,85,Trivia
2018,4 Pics 1 Word,LOTUM GmbH,4.7,0.0,108700.0,1,110100000.0,12,49,Trivia
2019,Penny Dell Jumbo Crosswords – Crossword Puzzles for Everyone‪!‬,"Three Across, LLC.",4.7,0.0,81.0,1,40100000.0,4,17,Trivia
2020,Be The Judge - Ethical Puzzles,Matchingham Games Limited,4.5,1.99,6200.0,1,254900000.0,12,51,Trivia
2021,Winner Winner Live,"Playtertainment, Inc.",4.3,0.99,15700.0,0,165400000.0,4,43,Trivia
2022,Toddler puzzle games full,"Kids Academy Co apps: Preschool & Kindergarten Learning Kids Games, Educational Books, Free Songs",5.0,0.0,1.0,0,62600000.0,4,67,Trivia
2023,A Puzzle Map Of USA,jie sun,2.9,0.0,8.0,1,10200000.0,4,81,Trivia
2024,Word Card: Fun Collect Game,Word Puzzle Games Limited,4.7,2.99,81000.0,0,272800000.0,4,33,Trivia
2025,CAFE BACON : ROOM ESCAPE,Sakiko Muto,4.9,0.0,708.0,0,69900000.0,12,74,Trivia
2026,DAFUQ: Drunk House Party Games,ATM GAMING,5.0,0.0,465.0,0,90100000.0,17,78,Trivia
2027,Look for Louis,Position Games Limited,2.8,1.99,33.0,0,197800000.0,4,100,Trivia
2028,Phrase Party! — Catch Phrases,logan sease,4.7,0.0,4800.0,0,71000000.0,17,3,Trivia
2029,OT Stereogram Quiz Pro,Yasin Enes Deliak,5.0,5.99,1.0,0,56400000.0,4,55,Trivia
2030,Would You Rather? Adult,Boris Mikic,4.6,1.99,5100.0,0,21900000.0,17,57,Trivia
2031,Pet Shelter Trivia Crack,Etermax,4.8,6.99,5100.0,0,415600000.0,4,86,Trivia
2032,TV Show Trivia - Covering All Your Favorite Shows,Benjamin Cousins,0.0,0.0,0.0,0,1900000.0,4,61,Trivia
2033,天书群侠‪录‬,Wei Zhou,5.0,0.0,4.0,0,64099999.99999999,4,37,Trivia
2034,9Guess: The group QUIZ game‪!‬,Odysseas Gabrielides,0.0,0.0,0.0,0,27900000.0,4,42,Trivia
2035,HP Trivia,Wirescape Studios LLC,5.0,0.0,3.0,0,123200000.0,4,46,Trivia
2036,Bible Bowl Practice,Kevin Sisco,4.6,0.0,10.0,0,20400000.0,4,23,Trivia
2037,Quiz of Kings (Online Trivia‪)‬,Mathilda Reichwein,4.2,0.0,3200.0,0,79200000.0,4,83,Trivia
2038,Brain Test 2: Tricky Stories,UNICO STUDIO LLC,4.8,0.0,143600.0,0,203100000.0,9,26,Trivia
2039,Word‪²‬,"BorderLeap, LLC",4.5,0.0,240.0,0,37600000.0,4,83,Trivia
2040,Word Serenity: Fun Brain Game,HI STUDIO LIMITED,4.6,0.0,227300.0,0,205100000.0,4,23,Trivia
2041,Idle Pocket Planet,HyperBeard Inc.,4.8,0.0,721.0,0,326100000.0,4,89,Trivia
2042,Mineral Quiz,Alexander Mokrushin,4.0,0.0,3.0,0,18900000.0,4,30,Trivia
2043,Amazing Match for kids,Jia Ningrui,3.9,0.0,11.0,0,124100000.0,4,76,Trivia
2044,People Say,SAS ELIA,4.8,0.0,8300.0,0,231700000.0,4,17,Trivia
2045,What Would You Choose? Rather,DH3 Games Ltd,4.4,0.0,3000.0,0,3500000.0,12,25,Trivia
2046,Cessabit: a Stress Relief Game,Tepes Ovidiu,4.4,0.0,591.0,0,38600000.0,4,80,Trivia
2047,Never Have I Ever- Party Games,HayGrazer Limited,4.3,0.0,10600.0,0,80000000.0,9,99,Trivia
2048,Country Quiz,Piet Jonas,1.0,0.0,1.0,0,2800000.0,4,86,Trivia
2049,Accentuate,Apposing,0.0,0.0,0.0,1,18700000.0,9,27,Trivia
2050,Pocket Girl,PFC Ventures d.o.o.,4.2,0.99,14300.0,1,110500000.0,17,69,Trivia
2051,Learn Poker Hands - How to,altaibayar tseveenbayar,4.3,0.99,13.0,1,1900000.0,4,53,Trivia
2052,CodyCross: Crossword Puzzles,"Fanatee, Inc.",4.7,0.0,270400.0,1,227900000.0,12,90,Trivia
2053,Trivia Crack Adventure,Etermax,4.8,0.0,55000.0,1,362400000.0,4,67,Trivia
2054,Clever cubed,Brettspielwelt GmbH,3.6,14.99,7.0,0,49000000.0,4,70,Trivia
2055,GeoGuessr,GeoGuessr AB,4.4,1.99,17100.0,0,106900000.0,4,22,Trivia
2056,Buzzer,Ben Ku,3.0,2.99,2.0,0,3000000.0,4,64,Trivia
2057,Animal Preschool! Circus,JP Game LLC,3.2,1.99,5.0,0,56100000.0,4,74,Trivia
2058,Who's Most Likely To,Vanilla b.v.,4.3,2.99,118.0,0,49800000.0,17,99,Trivia
2059,Game Buzzer,"Cube8, LLC",1.9,0.99,9.0,0,69500000.0,4,22,Trivia
2060,iRoll Up Friends: Multiplayer Rolling and Smoking Simulator Game,MAJ Apps and Games LLC,1.9,1.99,48.0,0,101100000.0,17,29,Trivia
2061,Functional Groups in Chemistry,Andrey Solovyev,2.7,0.0,3.0,1,24100000.0,4,10,Trivia
2062,Judgment Game: Tricky Puzzles,UNICO STUDIO LLC,4.8,0.99,1100.0,0,250900000.0,4,73,Trivia
2063,Trivia: Knowledge Trainer Quiz,the binary family GmbH,4.7,0.99,7300.0,0,184100000.0,4,98,Trivia
2064,GeoExpert+ World Geography Map,Sierra Chica Software SL,4.7,1.99,22.0,0,129400000.0,4,65,Trivia
2065,Escape The Rooms 4,JiaoTao Duan,4.4,1.99,3200.0,0,62000000.0,4,82,Trivia
2066,PhraseCatch Pro - CatchPhrase,"Plexum, LLC",4.7,0.0,38.0,1,78300000.0,9,38,Trivia
2067,LTO Driver's License Exam Test,Jovito Jr. Auza,2.0,1.99,1.0,0,22600000.0,4,36,Trivia
2068,DR.MEEP,Andrew Runyon,4.4,1.99,123.0,1,71400000.0,12,92,Trivia
2069,Blackbox,Grow Pixel,4.8,0.0,54100.0,1,115100000.0,4,58,Trivia
2070,Einstein™ Brain Training,BBG Entertainment GmbH,4.3,0.0,20.0,1,1100000000.0,4,87,Trivia
2071,Brainess - Train your Brain,Raffaele D'Amato,4.3,2.99,203.0,0,20000000.0,4,69,Trivia
2072,Brain Test 3: Tricky Quests,UNICO STUDIO LLC,4.8,2.99,14800.0,1,233100000.0,9,71,Trivia
2073,easy! A deluxe brainteaser‪!‬,Jan Essig,4.9,0.0,18.0,1,26400000.0,4,51,Trivia
2074,Spell&Speak,Mattia Confalonieri,2.1,0.0,17.0,1,109000000.0,4,13,Trivia
2075,1LINE one-stroke puzzle game,"GAMINGCAT, INC.",4.7,0.0,30500.0,1,127800000.0,12,54,Trivia
2076,Dirty Phrase Frenzy,"Brain Rice Games, LLC",3.3,0.0,8.0,0,7500000.0,17,38,Trivia
2077,1980s Nostalgia Trivia,Gulsen CAKIR,0.0,2.99,0.0,1,17600000.0,4,59,Trivia
2078,Name This Country,Alexander Mokrushin,3.5,2.99,2.0,0,31300000.0,4,98,Trivia
2079,1970s Nostalgia Trivia,Gulsen CAKIR,0.0,0.99,0.0,0,18300000.0,4,32,Trivia
2080,Fun Frenzy Trivia: Quiz Games‪!‬,Matcha Sauce LLC,4.8,1.99,593.0,0,184500000.0,4,11,Trivia
2081,A Long Year of Riddles,"Pyrosphere, Lda",4.2,0.0,5.0,0,11400000.0,4,47,Trivia
2082,WWII: History Challenge,Jason Koon,4.0,19.99,21.0,0,22200000.0,4,91,Trivia
2083,Word Blast: Search Puzzle Game,HI STUDIO LIMITED,4.6,9.99,25300.0,0,177300000.0,4,20,Trivia
2084,Quizhead Charade - Kids,Michael Rothkegel,0.0,2.99,0.0,0,54600000.0,4,44,Trivia
2085,Mental Math - Arithmetic Quiz,Theodor Mueller,4.7,1.99,36.0,0,22800000.0,4,72,Trivia
2086,Concentration (universal‪)‬,SIBA STYLE STUDIOS INC.,2.4,0.99,60.0,0,153100000.0,4,28,Trivia
2087,Sporcle Party: Social Trivia,"Sporcle, Inc",4.7,0.0,864.0,0,69200000.0,9,91,Trivia
2088,Trivia Planet‪!‬,Voodoo,4.4,4.99,5300.0,0,236400000.0,12,94,Trivia
2089,Brain Wash - Puzzle Mind Game,SayGames LTD,4.8,2.99,72500.0,0,1100000000.0,12,41,Trivia
2090,Sporcle,"Sporcle, Inc",2.4,0.0,195.0,0,16399999.999999998,9,2,Trivia
2091,GeoGuesser 2,Shogo Studios LLC,4.6,0.0,991.0,0,44200000.0,4,7,Trivia
2092,State Quiz,Piet Jonas,2.0,0.0,1.0,0,1600000.0,4,88,Trivia
2093,Elementary Minute,Klemens Strasser,4.2,0.0,27.0,0,55100000.0,4,62,Trivia
2094,Scattergories,Magmic Inc.,3.8,0.0,3900.0,0,277400000.0,4,59,Trivia
2095,Tsuki's Odyssey,HyperBeard Inc.,4.5,0.0,4300.0,0,684800000.0,12,61,Trivia
2096,Scary Barbi Mod,EL Kasmi MOHAMED,3.7,0.0,981.0,0,166200000.0,9,87,Trivia
2097,Magic Eye Stereogram Quiz,Alexander Mokrushin,1.8,0.0,6.0,0,22000000.0,4,95,Trivia
2098,PirateFleet‪+‬,Punkt & Komma GmbH & Co. KG,2.2,0.0,19.0,0,112300000.0,9,78,Trivia
2099,Logo Quiz 2023: Guess the logo,Peter Skarheim,4.9,0.0,47800.0,0,75900000.0,4,38,Trivia
2100,RoadTrip Trivia Disney Edition,Nick Jensen,1.9,0.0,8.0,0,32000000.0,4,82,Trivia
2101,Addons For Melon Playground,SERBI INC,4.3,0.0,9100.0,0,120200000.0,4,64,Trivia
2102,BrickCraft - Models and Quiz,"Cherry Hill Technology, LLC",4.2,0.0,117.0,1,49200000.0,4,73,Trivia
2103,BFF Friendship Test - Quiz,DH3 Games Ltd,4.7,0.99,31000.0,0,74300000.0,4,66,Trivia
2104,Wordgrams - Crossword & Puzzle,"FunCraft, Inc",4.7,1.99,6200.0,0,226000000.0,4,18,Trivia
2105,BigBrain Games & Trivia,BigBrain Games Inc.,4.6,2.99,1300.0,0,155900000.0,17,81,Trivia
2106,American Revolution: History Challenge,Jason Koon,4.8,6.99,25.0,0,39000000.0,4,99,Trivia
2107,Happy Printer,Freeplay LLC,4.6,0.99,57400.0,1,139500000.0,12,47,Trivia
2108,Another Year of Riddles,"Pyrosphere, Lda",5.0,0.0,7.0,1,11400000.0,4,23,Trivia
2109,Erudite — Trivia Quiz Game,Mioris LTD,4.8,0.99,3100.0,0,549800000.0,4,81,Trivia
2110,IQ Test: The Intelligence Quiz,Paul Stelzer,4.4,0.99,6300.0,0,31700000.0,4,30,Trivia
2111,Jeopardy!® Trivia Quiz Game,Sony Pictures Television,4.4,2.99,81400.0,1,478900000.0,4,24,Trivia
2112,Fun Facts: Laughter & Learning,Miaplaza Inc.,4.3,0.0,21.0,1,9900000.0,4,17,Trivia
2113,M3lomatk - معلوماتك الشاملة 2,Tarek Mansour,4.5,1.99,310.0,0,49000000.0,4,90,Trivia
2114,Spot the Difference Image Hunt Game - Unlocked‪!‬,David Bittorf,3.9,0.99,8.0,0,76800000.0,17,49,Trivia
2115,Trivia: Knowledge Trainer Pro,the binary family GmbH,4.8,0.0,504.0,1,207600000.0,4,71,Trivia
2116,Noovie Trivia,National CineMedia,4.6,0.0,1300.0,1,435000000.0,12,93,Trivia
2117,Interrogation: Deceived,Assemble Entertainment GmbH,4.9,0.0,53.0,1,498500000.0,12,6,Trivia
2118,GeoGuesser - Explore the World,Shogo Studios LLC,3.4,0.0,105.0,1,18800000.0,4,77,Trivia
2119,The Moron Test 2,Kooapps,4.3,4.99,69.0,1,36700000.0,4,20,Trivia
2120,Word Fill - Fill in puzzles,Algoritmico Ltd,4.6,0.0,37.0,1,3500000.0,12,84,Trivia
2121,Mental Math Cards Games & Tips,Nicholas McNamara,4.4,4.99,192.0,1,10600000.0,4,71,Trivia
2122,Biblicious Bible Trivia,"Pariahware, Inc.",4.8,0.0,20.0,1,84400000.0,4,93,Trivia
2123,Questions Game,Tom Sykes,0.0,2.99,0.0,0,4500000.0,12,19,Trivia
2124,Trinks - Quiz Party,ENVY CREATIVE LIMITED,0.0,0.99,0.0,1,76500000.0,17,68,Trivia
2125,Never Have I Ever Dirty & Evil,Kristian Markovic,4.6,0.99,2200.0,0,17900000.0,17,67,Word
2126,Same Letters Different Word,Paul Cohen,0.0,0.0,0.0,1,1600000.0,4,49,Word
2127,MMMMental health test,KYOUKO HAMADA,3.8,0.0,181.0,0,215100000.0,12,83,Word
2128,Word Shaker HD,C Loep,4.6,0.0,381.0,0,54500000.0,4,61,Word
2129,Sidewords,Milkbag Games Inc.,4.7,0.0,293.0,0,73200000.0,4,44,Word
2130,King of Booze Drinking Game 18,Boris Mikic,4.8,0.0,14.0,0,45100000.0,17,90,Word
2131,Daily Themed Crossword Puzzles,PlaySimple Games Pte Ltd,4.5,2.99,58600.0,0,207400000.0,4,8,Word
2132,Word Finder - wordhelper.org,Richard Loxley Ltd,4.8,7.99,2600.0,0,8500000.0,4,87,Word
2133,Pinoy Henyo Game,JASON SIA,1.0,0.99,1.0,0,986100.0,4,56,Word
2134,Crossword Puzzle Redstone,REDSTONE GAMES LTDA - ME,4.8,2.99,75500.0,0,98900000.0,4,42,Word
2135,Hot Date,George Batchelor Limited,4.5,2.99,286.0,0,49200000.0,9,67,Word
2136,Quadle Word Puzzle,Jakub Jelinek,0.0,0.0,0.0,0,628700.0,4,73,Word
2137,Word Search - Crossword Game,Easybrain Ltd,4.7,0.0,389400.0,0,162200000.0,4,74,Word
2138,Morse Code,James Sherriff,2.0,0.0,3.0,0,50500000.0,4,94,Word
2139,Charades! Kids,FatChicken Studios,4.3,0.0,1600.0,0,57300000.0,4,95,Word
2140,"Inorganic Acids, Ions & Salts",Andrey Solovyev,4.1,0.0,26.0,0,15500000.0,4,85,Word
2141,Whirly Word,Red Key Software Corporation,3.8,0.0,603.0,0,24100000.0,4,19,Word
2142,Letterfull,Oriol Gomez,0.0,0.0,0.0,0,10700000.0,4,36,Word
2143,Руки вверх: игра Слово на лб‪у‬,Alisa Potapova,0.0,0.0,0.0,0,130400000.0,4,55,Word
2144,Выкрутас‪ы‬,Kiraline Inc.,0.0,0.0,0.0,0,38000000.0,4,73,Word
2145,Hangman‪.‬,James Addyman,3.7,0.0,443.0,0,4900000.0,9,64,Word
2146,Braindom 2: Brain Teaser Games,Matchingham Games Limited,4.6,0.0,144900.0,0,284100000.0,12,26,Word
2147,The Wiki Game‪!‬,Alex Clemesha,4.6,2.99,200.0,1,36000000.0,4,18,Word
2148,The Other Way Round,TIWI s.r.l,5.0,1.99,1.0,0,65099999.99999999,4,70,Word
2149,Vocabulary Builder by Magoosh,Magoosh,4.7,1.99,6500.0,0,15000000.0,12,69,Word
2150,Kalambury - Heads Up,Mateusz Blaszczyk,0.0,0.0,0.0,1,152100000.0,4,46,Word
2151,Braindom: Brain Games Test Out,Matchingham Games Limited,4.7,0.0,102400.0,1,276800000.0,12,60,Word
2152,Wordy Tile,Peter Easdown,3.1,0.0,17.0,1,11700000.0,4,40,Word
2153,PlayDoggle,DONALD EWING,0.0,0.0,0.0,1,4200000.0,4,97,Word
2154,Alef Bet Bullseye,Avram Mandell,4.4,1.99,21.0,0,19600000.0,4,22,Word
2155,Wordscapes Uncrossed,"PeopleFun, Inc.",4.9,1.99,17700.0,0,142200000.0,12,91,Word
2156,CrossWords 10 Pro,Deschamps Aplicativos de Software Ltda,0.0,1.99,0.0,0,21600000.0,12,85,Word
2157,Hangman Pro,Optime Software LLC,4.4,0.0,71.0,1,29200000.0,4,60,Word
2158,PRY,Tender Claws LLC,4.7,0.0,32.0,1,1000000000.0,12,66,Word
2159,Accessible Hangman,Oriol Gomez,3.8,1.99,4.0,0,1600000.0,4,45,Word
2160,Pangrams,Fifty One Forty Nine LLC,3.2,4.99,80.0,0,104500000.0,4,33,Word
2161,Word Calm - crossword puzzle,AUTUMN STUDIOS LIMITED,4.5,1.99,14100.0,1,240400000.0,4,66,Word
2162,Blackbar,Mrgan LLC,3.6,2.99,91.0,0,3100000.0,9,88,Word
2163,Taboo - Official Party Game,Marmalade Game Studio Limited,4.9,0.0,1700.0,1,176300000.0,4,98,Word
2164,Word Hunt ‪·‬,Word Search Games Inc.,4.6,1.99,36900.0,0,181000000.0,4,88,Word
2165,Word Game Assist,Fortuisoft LLC,4.7,0.0,328.0,1,3600000.0,4,17,Word
2166,Scrolling Words Pro - No Ads,ASTER PLAY PTE. LTD.,5.0,0.0,25.0,1,91200000.0,4,28,Word
2167,First Words Animals,Learning Touch LLC,4.4,0.99,23.0,0,32400000.0,4,35,Word
2168,Photographs - Puzzle Stories,EightyEight Games LTD,4.1,0.0,64.0,0,174600000.0,12,65,Word
2169,Catchphrase Pro,Anuj Gupta,0.0,0.0,0.0,1,28200000.0,4,20,Word
2170,The White Bird Carnival,"COTTONGAME Network Technology Co., Ltd.",3.2,0.99,24.0,0,662200000.0,9,90,Word
2171,Millionaire Trivia: TV Game,Sony Pictures Television,4.5,0.0,48400.0,1,261200000.0,4,58,Trivia
2172,The Impossible Letter Game,GammaLateral LLC,4.5,0.0,14700.0,1,25500000.0,4,58,Word
2173,主神空间15,liu chongjing,5.0,0.0,1.0,1,63600000.0,9,71,Word
2174,WordStorm,Sean O'Connor,3.9,2.99,23.0,0,22900000.0,4,79,Word
2175,Contexto - Word Puzzle Game,Andrey Melnikov,4.4,0.99,162.0,1,234100000.0,12,75,Word
2176,Telling Lies,"Annapurna Games, LLC",3.9,0.99,97.0,0,3300000000.0,17,14,Word
2177,Word Shaker,C Loep,4.7,0.99,24.0,0,17000000.0,4,62,Word
2178,Draw Battle: Pictionary Guess,Long Bui,4.4,1.99,1800.0,0,155600000.0,4,94,Word
2179,Charades for Kids! Guessing Games - Guess the Word Up on Your Head Game,"Fat Free Apps - The Best Fun Games For All Kids, Girls, Boys, Inc.",3.9,0.0,22.0,1,23200000.0,4,81,Word
2180,Letter Steps: Word Game,Hitapps Games LTD,4.8,0.0,51.0,1,174200000.0,4,70,Word
2181,Filthy Phrases NSFW Party Game,Daniel RUSCIGNO,4.7,0.0,143.0,1,27100000.0,17,28,Word
2182,Word Chums,"PeopleFun, Inc.",4.9,0.0,4300.0,1,140000000.0,12,53,Word
2183,Alias party game & guess word,Alisa Potapova,0.0,0.99,0.0,1,51200000.0,4,97,Word
2184,Word Search Wear - Watch game,Tocapp Games S.L.,5.0,1.99,2.0,1,30700000.0,4,93,Word
2185,Logic Grid Puzzles,Egghead Games LLC,4.9,0.0,27000.0,1,40400000.0,4,91,Word
2186,Kattam - The Box,Manivanna Raja Nagendra Bharathi,5.0,1.99,1.0,0,2300000.0,4,37,Word
2187,Dabble A Fast Paced Word Game,"INI, LLC",3.6,0.0,133.0,1,51300000.0,4,79,Word
2188,Word Universe ‪*‬,FBIG CORPORATION LTD,4.7,0.0,5300.0,1,203500000.0,4,85,Word
2189,Juego para aprender Inglés,MNO GO APPS LTD,4.6,0.99,14500.0,1,250400000.0,4,72,Word
2190,Крокодил слова игра Крокади‪л‬,Alisa Potapova,5.0,0.0,1.0,1,29000000.0,4,74,Word
2191,Medium: The Psychic Party Game,Unboxed Games LLC,1.0,0.0,2.0,1,119600000.0,9,83,Word
2192,Knotwords,STFJ LLC,4.8,0.0,4500.0,1,152900000.0,4,48,Word
2193,"Words, Words, Words","Yesterday Labs, LLC",4.5,0.99,2.0,0,572400.0,4,50,Word
2194,Wheel of Fortune: Show Puzzles,"Scopely, Inc.",4.6,0.0,182000.0,1,295400000.0,9,32,Word
2195,I AM 414C,Darius Kryszczuk,0.0,0.0,0.0,1,19200000.0,4,96,Word
2196,Word Maker: Word Puzzle Games,"NewPubCo, Inc",4.0,0.0,1100.0,1,283600000.0,4,39,Word
2197,The Startup: Interactive Game,LED Apps LLC,3.9,0.0,18800.0,1,159700000.0,12,96,Word
2198,Элис - угадай слово игра ассоциации крокодил мафи‪я‬,Vitaliy Stepanenko,5.0,0.99,1.0,1,6800000.0,4,46,Word
2199,Words With Friends Classic,Zynga Inc.,4.5,4.99,70600.0,1,219000000.0,4,53,Word
2200,Words - Chain Reaction,Sridhar Sekar,2.0,0.0,4.0,1,183000000.0,4,88,Word
2201,Hobo - Real Life Simulator,"Chimpanzee, LLC",4.8,0.0,26400.0,1,10200000.0,12,100,Word
2202,Draw N Guess Multiplayer,Time Plus Q Technologies OU,4.0,0.0,2000.0,1,150500000.0,4,71,Word
2203,Regency Love,TEA FOR THREE STUDIOS PTY. LTD.,4.9,0.0,425.0,1,78900000.0,9,21,Word
2204,Ord‪.‬,Crescent Moon Games LLC,4.7,4.99,274.0,0,80200000.0,4,56,Word
2205,Ilocano Talk,Pinch Village LLC,2.2,0.0,5.0,1,1000000.0,4,91,Word
2206,کلماتیک | Kalamatic,Joyixir OU,4.8,0.0,12400.0,1,176700000.0,4,99,Word
2207,Antigrams,"Everybody House Games, LLC",4.9,2.99,14.0,0,91100000.0,4,99,Word
2208,Charades! Play Anywhere,Appcano LLC,4.5,3.99,1100.0,1,122400000.0,4,89,Word
2209,Hangman for Kids. Astrokids,Iteration Mobile S.L,4.2,0.0,19.0,1,174600000.0,4,80,Word
2210,Jumbline 2‪+‬,Brainium Studios LLC,4.7,0.99,1400.0,0,38600000.0,4,13,Word
2211,Synonymy,Cinq-Mars Media,3.0,1.99,2.0,0,106700000.0,4,34,Word
2212,2048 :‪)‬,Chaohsien Lee,4.7,0.0,1000.0,1,27000000.0,4,41,Word
2213,Puzzle Page - Daily Puzzles‪!‬,AppyNation Ltd,4.6,0.0,58600.0,1,253800000.0,4,66,Word
2214,Alias party: Алиас элиас эли‪с‬,Alisa Potapova,5.0,0.0,1.0,1,55100000.0,4,77,Word
2215,Acrostic Crossword Puzzles,Egghead Games LLC,4.3,0.99,11.0,1,24500000.0,12,34,Word
2216,Word Master - Pro,Luis Gualandi,4.8,0.99,2100.0,1,20300000.0,4,24,Word
2217,Spread Quiz,Europeiskt Teckensprak center,3.8,0.0,5.0,1,74200000.0,4,78,Word
2218,كلمات كراش : لعبة تسلية وتحد‪ي‬,Al Zytoona Entertainment Ltd,4.7,0.99,183100.0,0,123300000.0,4,57,Word
